date,banking_beta,equity_returns_inv,equity_volatility,debt_spread,empi,fsi_variance_equal,banking_beta_std,equity_returns_inv_std,equity_volatility_std,debt_spread_std,empi_std
2022-04-01,1.0391351013876824,0.2974700155801795,0.11397988459633776,,5.0,1.3003782007864224,-0.27909201729746097,0,2.249067290255535,,3.231537530187616
2022-05-01,1.0380946496288663,0.10880900628753842,0.1177564573999835,,1.4197495376526421,0.7567683705268994,-0.2839552528511386,0,2.3947327400179907,,0.9162959949407453
2022-06-01,1.033650185208913,-0.05960495384980824,0.1156910806449753,,0.7383464702323012,0.6214982516318196,-0.3047293802443847,0,2.3150694978168183,,0.47565288895484464
2022-07-01,1.0408466722345597,0.07827771760541147,0.11646944769645895,,-0.22814910852213743,0.4811622017691105,-0.2710918653205508,0,2.3450917408741185,,-0.14935106847712543
2022-08-01,1.0226581315355614,-0.04086855071858331,0.11487367658580674,,0.1817562653290777,0.5107890361143241,-0.3561079720716553,0,2.2835415659836227,,0.11572255054532898
2022-09-01,1.040087523728766,-0.1750573101133277,0.11954338396128815,,-0.7380410918824104,0.4274831584752978,-0.27464024512058965,0,2.463655934347422,,-0.4790830553256408
2022-10-01,1.0371845340528165,-0.04179999110244914,0.10996326697617613,,-0.16663761957420894,0.4240901062719028,-0.288209276538347,0,2.094143118901064,,-0.10957341727510575
2022-11-01,1.0447033407615989,0.11450120290933441,0.10822359406075137,,-1.1221520301436387,0.26162529184601846,-0.25306518860005717,0,2.027042535689672,,-0.727476179705541
2022-12-01,1.0438873365417465,-0.011316358419994899,0.10779825957221138,-1.6699999999999982,-0.6853191273637492,-0.22495030735778374,-0.25687932097122335,0,2.010637042457064,-2.4335199300101538,-0.4449893282646055
2023-01-01,1.0429163053480106,0.022563625028977796,0.10803132214497566,,-1.6748471501217876,0.1683301742353498,-0.26141807385918026,0,2.019626453293188,,-1.0848876824926086
2023-02-01,1.0454041210690321,-0.058513219407917205,0.10849934062867378,,-0.8733477411241022,0.30532670719429306,-0.24978963096122478,0,2.0376783025410607,,-0.5665818428026637
2023-03-01,1.0444686393884723,-0.02195751041940852,0.10835609183266284,,-2.577495062830118,0.027346902256704442,-0.25416221982001946,0,2.0321530812931825,,-1.6686032524463452
2023-04-01,1.0468324234356186,-0.0015439115810789161,0.10786556000370809,0.9600000000000009,-3.220762490832172,-0.20718117505135752,-0.24311352052003618,0,2.013232874215878,-0.7214400547819241,-2.084585174170705
2023-05-01,1.0447282894764498,0.05857017912519247,0.1054734240725048,0.8200000000000003,-0.7529956334126954,0.07333731883661185,-0.2529485743735411,0,1.9209662678432224,-0.812577386543123,-0.4887537127434991
2023-06-01,1.0392750286828532,0.002281207695897791,0.10519589252671584,0.33999999999999986,-2.08831076463062,-0.16909737407180542,-0.2784379750595212,0,1.9102616529602277,-1.125048238295804,-1.3522623099639295
2023-07-01,1.043332024133781,-0.1478616811993536,0.1094219852076321,0.27000000000000135,-0.06510168988596965,0.11985209056118311,-0.2594749387141253,0,2.0732654458459945,-1.1706169041764023,-0.04391315014955127
2023-08-01,1.039627683139431,-0.1274929620313987,0.1099376842498238,-0.75,0.4842033566309681,0.058611077761469385,-0.2767896125315514,0,2.093156372574695,-1.83461746415085,0.3113060929150532
2023-09-01,1.0398764221995669,0.025697718814331694,0.10742943699673134,-0.2900000000000009,-0.349701437977202,-0.008467457054889372,-0.2756269669493889,0,1.996411259152163,-1.5351662312211982,-0.2279553462560227
2023-10-01,1.059918003596054,-0.0006577008128605399,0.10722300197900056,-0.47000000000000064,-0.6143814827401595,-0.04899188487220315,-0.1819494558361122,0,1.988448894524783,-1.6523428006284533,-0.39911606242123326
2023-11-01,1.0560857092662188,0.03585818858478085,0.10388806103934287,0.20000000000000107,-0.9163290634107,-0.030121363803671298,-0.19986220371614782,0,1.859817540870616,-1.216185570057002,-0.5943765861158226
2023-12-01,1.054172870715971,0.0046792201072491935,0.07745569562624624,0.39000000000000057,-0.8862836273798451,-0.20718988940776567,-0.20880311266957763,0,0.8402999527368987,-1.0924991912382327,-0.5749470958679168
2024-01-01,1.0550370047511761,0.0033619067626222687,0.07222831261792634,0.3699999999999992,-0.5776786948856696,-0.2093977395785973,-0.2047640139535213,0,0.638675586789957,-1.1055188100612618,-0.3753814606681604
2024-02-01,1.036960151377565,0.02930504101803777,0.07220702381660798,1.4700000000000006,-0.8300497405651266,-0.11588514075857706,-0.2892580765376416,0,0.637854460604875,-0.3894397747947008,-0.5385823130654179
2024-03-01,1.0424446751000784,-0.02995625326887108,0.06902336447428328,3.0699999999999985,-1.186221090980054,0.02693152124928544,-0.263622547993131,0,0.5150581598047189,0.6521297310475672,-0.7689077366127279
2024-04-01,1.0576897250610147,-0.09829338823665523,0.07118480744203899,2.92,-0.7126174573353529,0.09958044304993555,-0.19236478100931506,0,0.5984267530779882,0.5544825898748553,-0.4626423466938507
2024-05-01,1.0593252004470721,-0.04623670106686184,0.061695881228885786,3.08,-1.0812742506707562,0.0010617466570416844,-0.18472031121314708,0,0.23243123903218682,0.6586395404590824,-0.7010417349929137
2024-06-01,1.0573254945644248,0.02485363007876451,0.06193996003949608,3.5700000000000003,-0.2690900698352045,0.16991442677253,-0.19406725177332723,0,0.2418455550201407,0.9776202016232775,-0.17582637100744092
2024-07-01,1.0608622592888197,-0.002159413578333158,0.05453948872336466,2.879999999999999,-0.07473511491172004,0.05143362446404035,-0.17753585586099563,0,-0.043596574329990694,0.528443352228798,-0.05014279971760991
2024-08-01,1.066364381370103,0.05417082553960029,0.05681334941297511,3.119999999999999,-1.3523743708751066,-0.059877070783828354,-0.15181806981311646,0,0.04410806086981957,0.6846787781051386,-0.8763541230809835
2024-09-01,1.0718866018676216,0.06502524906773033,0.05899018731303775,3.2200000000000006,-0.14141269963631897,0.13171595384178514,-0.12600634059912608,0,0.1280704490611655,0.7497768722202813,-0.09326121147339511
2024-10-01,1.0883175862326158,-0.11225112908002366,0.06236922652831838,2.9299999999999997,-0.15210504269897107,0.13400282937103566,-0.04920532924162896,0,0.2584027086653418,0.5609923992863693,-0.10017563185490391
2024-11-01,1.1015789154036597,-0.07008986251115878,0.06359958025726134,2.719999999999999,-0.616469365600004,0.0684917645575746,0.012780214025682034,0,0.3058584413127779,0.424286401644571,-0.4004662341951579
2024-12-01,1.127622818560689,-0.027999837786644832,0.06354424192905789,2.9099999999999984,-0.27930829682030234,0.16075522133802997,0.13451352334693825,0,0.3037239974966606,0.5479727804633401,-0.18243419461678917
2025-01-01,1.1289109801054726,,0.06260744211819409,2.8599999999999994,-0.04872862433241677,0.1780448053992105,0.1405345934930458,0,0.26759087551497235,0.5154237334057699,-0.033325175417735546
2025-02-01,1.130763053411738,,0.06413806456061165,3.4399999999999995,0.05853826063583808,0.28097069987701384,0.1491914761161255,0,0.3266282138858961,0.8929926792735926,0.03604113010945494
2025-03-01,1.1449488828567274,,0.057832700089176854,3.34,-0.2528123133003482,0.19230361417934755,0.2154982794164356,0,0.08342523610638587,0.827894585158451,-0.16530002978453484
2025-04-01,1.2179651273819196,,0.05183880512442514,3.09,-0.10512555758914388,0.20087551195125544,0.5567877177417628,0,-0.14776411234907627,0.6651493498705964,-0.06979539550700592
2025-05-01,1.2362850000029109,,0.05279443028225377,3.1599999999999984,0.00025107871791080205,0.24811587343241204,0.6424176906014656,0,-0.11090488159757417,0.7107180157511948,-0.0016514575930259574
2025-06-01,1.2395134889943464,,0.05470116053329952,3.2200000000000006,-0.1478451583431171,0.2545006750899616,0.6575081571365718,0,-0.037360762621200624,0.7497768722202813,-0.09742089128584464
2025-07-01,1.2357033251221763,,0.0550904230182832,3.2199999999999998,-0.11789732378570984,0.25781492202892975,0.6396988505046518,0,-0.02234659557110138,0.7497768722202808,-0.07805451700918271
2025-08-01,1.2386010943946808,,0.057179507611161494,3.2800000000000002,-0.04722709602802366,0.2935912209840591,0.6532434809336823,0,0.05823107700009009,0.7888357286893661,-0.03235418170284319
2025-09-01,1.244791158192476,,0.05957234932227359,3.370000000000001,-0.1425633584230851,0.31722408519686135,0.6821768150223531,0,0.150524905871343,0.8474240133929943,-0.09400530830238372
2025-10-01,1.2542481542365078,,0.06044004382017224,3.210000000000001,-0.13349376364891935,0.31309993553152615,0.7263803054798619,0,0.18399258036468263,0.7432670628087673,-0.08814027099568113
2025-11-01,1.2445282821823203,,0.06407160319723793,3.2200000000000006,-0.03786433113641022,0.3456980297979248,0.680948091107029,0,0.324064745659277,0.7497768722202813,-0.02629955999696336
2025-12-01,1.2475386792745127,,0.06161598846416619,2.8499999999999996,0.03444740187288614,0.2907490169052124,0.6950191617216792,0,0.22934971085552572,0.5089139239942558,0.02046228795460099
